uuid,day_type,quarter_hour_of_day,from,to,probability
41ad6b93-a444-453b-beea-e38777934c6b,saturday,45,leisure,leisure,0.1346153846153846
8bb1f7f7-0c63-42a3-bdc8-3972b8fd7bb9,saturday,45,leisure,other,0.038461538461538464
d7954dd6-556f-4375-94a6-57c70068f0f1,saturday,45,other,home,0.5660377358490566
8d696924-5f40-43f8-a050-148efcd8a7d8,saturday,45,other,work,0
871defd4-917c-4716-a6e3-d3ff7e05dc34,saturday,45,other,shopping,0.20754716981132076
96ebb0dc-09b5-4d0c-a8e5-d07c3da56d82,saturday,45,other,leisure,0.03773584905660377
ce5c2a09-78e8-456b-9437-efa275369fd9,saturday,45,other,other,0.18867924528301888
1a65ebd3-adc5-4fcb-88ae-5e01ceb44502,saturday,46,home,home,0.010660980810234541
76cb9a73-0871-4ae9-b658-d3230eedef59,saturday,46,home,work,0.03624733475479744
01ef19ca-3311-4d57-8ab7-44b4068827e8,saturday,46,home,shopping,0.6162046908315565
6af30159-4ef0-4bdb-8bf9-a300286bb607,saturday,46,home,leisure,0.24733475479744135
65cd6bfc-6aa6-4c2f-9d68-e97833a23ae2,saturday,46,home,other,0.08955223880597014
6c542ede-93a5-4a38-a0a3-448f952698d2,saturday,46,work,home,0.5263157894736842
6969fe8d-4847-49df-bb9f-3a152d7cfdcf,saturday,46,work,work,0.3684210526315789
c32edd69-5959-4eb6-9311-bf1562e77e9b,saturday,46,work,shopping,0.10526315789473684
9f136baa-e0e5-4c7b-a516-54f9f8d22ac4,saturday,46,work,leisure,0
3b360f3b-8949-41e2-b8f9-8684c0278f74,saturday,46,work,other,0
6257230c-2e74-4113-a6a4-6ab656c86c10,saturday,46,shopping,home,0.6851063829787234
84b65092-b4b2-4f69-80c4-f270f8a2fd6a,saturday,46,shopping,work,0.002127659574468085
c08bec00-d908-441d-879b-dbce37dba8b4,saturday,46,shopping,shopping,0.28085106382978725
c39c705d-9b79-4b5a-a341-5eb8c52759e9,saturday,46,shopping,leisure,0.019148936170212766
41fc39cd-ce88-4ff5-bd15-9d3dfa9e86f8,saturday,46,shopping,other,0.01276595744680851
56b782c8-ae03-401c-9908-dee2bc64fb92,saturday,46,leisure,home,0.6222222222222222
ca289ec0-e6e5-4510-92c1-dadf16460b8f,saturday,46,leisure,work,0
46d515ae-325d-4f5a-a348-f0d78ae824b4,saturday,46,leisure,shopping,0.2111111111111111
99df705b-568f-4483-9350-8594ee87bccc,saturday,46,leisure,leisure,0.16666666666666666
7b0dcdb5-04af-4b72-b242-9097ef452370,saturday,46,leisure,other,0
0ff640b1-99f7-404b-8765-55249a2a320d,saturday,46,other,home,0.3918918918918919
5bb109ab-e5df-4a36-968f-834ff4de1cf2,saturday,46,other,work,0
a42d9fe9-a3a8-4724-84be-a932fc0d9d25,saturday,46,other,shopping,0.1891891891891892
d937c41d-79fd-484b-b2fc-674b6fd01c9b,saturday,46,other,leisure,0.05405405405405406
d9336761-77d2-4962-b39b-4da83531e51c,saturday,46,other,other,0.36486486486486486
0c27460f-016d-41f2-974a-95d6a6544dc3,saturday,47,home,home,0.010101010101010102
200aabb7-a55d-449d-90b3-bd64c25d1e5d,saturday,47,home,work,0.030303030303030304
88646f7a-b0a0-49c7-988e-f896a5f38291,saturday,47,home,shopping,0.5757575757575758
91ace84b-7caa-4b1f-a703-1c4b9dd91ba2,saturday,47,home,leisure,0.25252525252525254
3b40d5a1-7456-41c9-a36d-879308e43f77,saturday,47,home,other,0.13131313131313133
ef7788d1-7e12-4138-9898-f525e516377d,saturday,47,work,home,0.6666666666666666
43db2b27-04fe-40fc-81ab-e1150541bb65,saturday,47,work,work,0.08333333333333333
03edaa2a-d5b9-4631-bb12-353189a11292,saturday,47,work,shopping,0.08333333333333333
4e092d23-0a3a-4e6e-a192-ec090917d9e3,saturday,47,work,leisure,0.16666666666666666
1be974e0-be36-479c-8d31-29c6649e4935,saturday,47,work,other,0
3a726288-74ca-4c22-ad91-a5d1a47f5ace,saturday,47,shopping,home,0.6412213740458015
b7a138ee-e47e-45a1-8252-d7cbd6540209,saturday,47,shopping,work,0.002544529262086514
2eb6f9da-79a6-4da5-8fcc-0f734a4c8e44,saturday,47,shopping,shopping,0.2824427480916031
c8dc5848-af24-4d12-bb3b-f7c180c935ca,saturday,47,shopping,leisure,0.035623409669211195
fbed58f3-49d1-4035-9a2e-58ef2bc495dd,saturday,47,shopping,other,0.03816793893129771
fabfef15-4d8f-4517-8f2b-57a87e66176b,saturday,47,leisure,home,0.6666666666666666
54786c8c-6c47-4fa6-ba83-76e3bdeafaaf,saturday,47,leisure,work,0.016666666666666666
76e36c5e-8c39-4661-a2be-48b73913fb62,saturday,47,leisure,shopping,0.13333333333333333
02d3d335-d59d-4c32-8678-7a6a7c777a01,saturday,47,leisure,leisure,0.11666666666666667
a527126c-748a-432c-acb9-d6c82574a92c,saturday,47,leisure,other,0.06666666666666667
f6bfa92e-5cb7-40fd-a525-1602dece3ae6,saturday,47,other,home,0.5172413793103449
71ea785e-62be-4fb0-8eb9-cbb51359f6f4,saturday,47,other,work,0
2de2e9fd-2762-43a8-9bd8-bae22dd54ca6,saturday,47,other,shopping,0.1724137931034483
61172814-61a1-45f6-8752-58fc2fd872e8,saturday,47,other,leisure,0.017241379310344827
f08d33b0-fcaa-4345-8441-2429672640eb,saturday,47,other,other,0.29310344827586204
0e00755c-a038-4544-91d5-de4b91bcd123,saturday,48,home,home,0.018867924528301886
7fd5ef34-401b-4164-9cbd-4a76bcd203d1,saturday,48,home,work,0.025943396226415096
629a4f37-95f2-4936-9c19-1432b556c52b,saturday,48,home,shopping,0.5542452830188679
5ee4e5ac-dd21-4338-b946-49e1dc9895a1,saturday,48,home,leisure,0.3113207547169811
f7c17fa4-38c0-4bc4-bb1d-693494ff1354,saturday,48,home,other,0.08962264150943396
820cfbd3-65e9-4f37-ad2c-93cfa83d6f40,saturday,48,work,home,0.7142857142857143
a21e3fee-329c-455f-a3d6-d4ac0288ddd7,saturday,48,work,work,0.10714285714285714
d790b7b2-29e4-48b7-9162-a238ad1d1547,saturday,48,work,shopping,0.14285714285714285
c834dece-6d93-4399-8c21-413342d6203d,saturday,48,work,leisure,0.017857142857142856
df7d89ac-1041-4816-9eaa-994df040ef78,saturday,48,work,other,0.017857142857142856
c28d8ca0-e8dd-4dc7-87e5-956fbb09fb31,saturday,48,shopping,home,0.7381443298969073
afd9dc76-aea3-4b5c-a7a0-bfc64d591fcc,saturday,48,shopping,work,0.002061855670103093
85c1ace1-f489-49bc-b4e0-49fb1990216c,saturday,48,shopping,shopping,0.2
6d7ad1d0-3580-4f8c-b6ff-93af5a93eb39,saturday,48,shopping,leisure,0.041237113402061855
f4011312-c13f-4213-81ee-4a56abdbbd00,saturday,48,shopping,other,0.018556701030927835
499f8f16-a203-497a-90b0-6ea7c043060b,saturday,48,leisure,home,0.7194244604316546
4ca6b3c5-eaa2-401d-b684-6ed81b312dbe,saturday,48,leisure,work,0
f3ed78e9-1c09-4fb4-9bf9-c2788d264bdd,saturday,48,leisure,shopping,0.11510791366906475
decd3f2e-4556-4d59-b7d6-867a4628af13,saturday,48,leisure,leisure,0.1223021582733813
bf016b8d-c6db-47d8-8a9c-0bf41aaa89da,saturday,48,leisure,other,0.04316546762589928
f20369fd-306f-42da-9ca4-bce02ac4b86f,saturday,48,other,home,0.4946236559139785
6ac02784-cf0a-4e2e-82ce-732725e73f76,saturday,48,other,work,0
5f55c7f1-4689-465b-9e37-ac4f465609c9,saturday,48,other,shopping,0.13978494623655913
a9417fe7-a08d-4810-b659-1acacbef5418,saturday,48,other,leisure,0.07526881720430108
256861b1-0103-42b1-8c47-2ed92404eb6a,saturday,48,other,other,0.2903225806451613
275c36e9-731e-4dfe-8650-1a0cbac28e3b,saturday,49,home,home,0.028901734104046242
ad2df0ba-1346-48f3-ac8e-1b9c7a64fdcd,saturday,49,home,work,0.017341040462427744
606f8ebd-1e2b-41d3-9740-feff8acb04f6,saturday,49,home,shopping,0.5433526011560693
584c558e-192c-48b6-a226-6e9e7ddcd59a,saturday,49,home,leisure,0.28901734104046245
be892b3d-01c8-4810-9bf2-8cc0e1aae26a,saturday,49,home,other,0.12138728323699421
9b0fd69b-75dc-4f41-8fbb-c88ac61a983d,saturday,49,work,home,0.6538461538461539
17e5ed29-95e3-4c67-a125-c405dfe83a92,saturday,49,work,work,0.11538461538461539
809537a6-d4de-49b3-862e-e08de712dd37,saturday,49,work,shopping,0.23076923076923078
018f8ea6-e9b9-4040-b8d2-62589dac72af,saturday,49,work,leisure,0
c3bacaaf-772e-4235-ac99-d4f4916be117,saturday,49,work,other,0
c61acb1b-6da5-476d-8671-4b9eb025f9b6,saturday,49,shopping,home,0.6691176470588235
c9b6ba04-0103-4db7-9d63-d50678cf77c0,saturday,49,shopping,work,0
b95f773b-f012-4688-8c21-1c15cb941ea0,saturday,49,shopping,shopping,0.24632352941176472
d45544b4-8fe8-4469-9d49-d68118301c13,saturday,49,shopping,leisure,0.03308823529411765
f4519889-f6dd-4196-9a1d-3e29da9c201c,saturday,49,shopping,other,0.051470588235294115
cf253078-ab91-49d0-97b9-46dd404e65e5,saturday,49,leisure,home,0.6666666666666666
b18c8e06-25c5-4aaa-85b4-2ff1466b310a,saturday,49,leisure,work,0
d9e1f491-1095-46f3-92d2-042298bd4cd9,saturday,49,leisure,shopping,0.13636363636363635
9a2ad617-8ea5-49d5-81a9-54f9e321c3a1,saturday,49,leisure,leisure,0.16666666666666666
2e68609e-30a3-4ec3-aaa3-b9778503d620,saturday,49,leisure,other,0.030303030303030304
e0018f44-8101-4638-8799-c49bd564d3c7,saturday,49,other,home,0.625
85dd1c7e-d36d-43c3-b9fb-15a381e13cbf,saturday,49,other,work,0
1e350361-7de7-4e09-a550-0f3857923b3a,saturday,49,other,shopping,0.14583333333333334
c31ee8b2-90d7-4e21-a36a-d92ca0a49fc2,saturday,49,other,leisure,0.08333333333333333
fe009c77-3f09-4f99-826a-4bb8ae23215d,saturday,49,other,other,0.14583333333333334
df6affb1-b570-423e-adf5-072804f7956e,saturday,50,home,home,0.012903225806451613
c0bab6b7-1cc1-4e52-b7f2-9f6f9ab5ab89,saturday,50,home,work,0.054838709677419356
e7891bf4-6661-45f4-af9a-66280afb5d54,saturday,50,home,shopping,0.5096774193548387
bf6d165b-e2c1-485c-80b5-c11ba48a3576,saturday,50,home,leisure,0.29354838709677417
c37fd39d-30ec-412e-bc84-ee38c9b7315c,saturday,50,home,other,0.12903225806451613
3f9aef17-9f81-49bc-9dc2-5a70788d78fc,saturday,50,work,home,0.7941176470588235
ec1fce0f-0a7f-467b-94da-3ccd143509ad,saturday,50,work,work,0.058823529411764705
31126c54-a595-4190-8ad2-7fae05ecda66,saturday,50,work,shopping,0.058823529411764705
5d40751d-e458-42fb-ba76-b1595ae50a0c,saturday,50,work,leisure,0
109c54e7-72c1-4f58-a5b8-285c2895bcbc,saturday,50,work,other,0.08823529411764706
5cb64ee2-61a9-4a78-8e82-a25e4f1fe157,saturday,50,shopping,home,0.6709844559585493
62f9f6dd-efbc-4c9a-a2ea-9450b8480399,saturday,50,shopping,work,0.0051813471502590676
2c1819dc-9f25-4da8-896c-3abbfb8864f6,saturday,50,shopping,shopping,0.24870466321243523
5b665be1-2dec-4d1c-a487-a3218a3c2507,saturday,50,shopping,leisure,0.046632124352331605
9bf2a950-cff7-41a8-8330-356e5e8b13c7,saturday,50,shopping,other,0.02849740932642487
5170358c-4182-4227-ac01-d95edb96b084,saturday,50,leisure,home,0.5728155339805825
83a04026-ca6d-44fc-9e4d-6509a5b9dbc6,saturday,50,leisure,work,0
afce2274-4116-44c3-b832-425fc3d9137a,saturday,50,leisure,shopping,0.21359223300970873
1e4b323a-46e9-4278-973f-ef1957ca6f1e,saturday,50,leisure,leisure,0.1650485436893204
c07003b3-d954-43e6-a7bb-cf28b2c95604,saturday,50,leisure,other,0.04854368932038835
ecdd76e5-794b-45b8-9f3a-1b5de490e63f,saturday,50,other,home,0.6447368421052632
c2a67fa2-aed8-4b8e-88a6-b91bc8587326,saturday,50,other,work,0
a339eb94-66cf-42fb-9c37-c7414a8e0424,saturday,50,other,shopping,0.09210526315789473
1e346cd3-093a-4292-83e9-fe63242ff5f2,saturday,50,other,leisure,0.013157894736842105
fdd34ed4-3b7a-4211-a2c8-97b0c5ab68a9,saturday,50,other,other,0.25
27860944-a7c0-4e2b-922b-055f3bd8822e,saturday,51,home,home,0.020689655172413793
6ef06661-ed63-4341-8341-0444e5f49295,saturday,51,home,work,0.034482758620689655
f23eb83e-8b18-4a69-ab41-c0f2f1b08b76,saturday,51,home,shopping,0.4896551724137931
2566c4ae-67d8-4578-aadf-d9173d9376c0,saturday,51,home,leisure,0.33793103448275863
1351aa92-a8ce-475c-9e7c-e82acd44e2ea,saturday,51,home,other,0.11724137931034483
105b5621-9aa6-49b9-8b95-b4e3a4ee2616,saturday,51,work,home,0.6666666666666666
c48aaae6-186d-4aec-b606-3072e34970c7,saturday,51,work,work,0.16666666666666666
43ce3cbe-36db-483d-bf70-40d5c30b0316,saturday,51,work,shopping,0.16666666666666666
3ad9f863-055b-4e6d-b51f-d078012be2eb,saturday,51,work,leisure,0
12668870-45be-46fd-a4ef-5684cd9ada46,saturday,51,work,other,0
7d199c69-8d1f-4e5f-b4a9-c8898536dc6a,saturday,51,shopping,home,0.6746411483253588
c39bb843-d9d7-4136-b4cd-353716ffa859,saturday,51,shopping,work,0.009569377990430622
a8cd4838-b0fb-45f6-983f-4582febeefc8,saturday,51,shopping,shopping,0.2631578947368421
49962438-1501-41c5-93ff-607ff520b2c8,saturday,51,shopping,leisure,0.04784688995215311
ef17a3ba-9ad8-4c09-b1c4-49ab8a2f867f,saturday,51,shopping,other,0.004784688995215311
c960aa4f-d77a-4876-b728-29ebb2b8d7c1,saturday,51,leisure,home,0.7142857142857143
2dd553b7-7570-4311-a2f5-145d8252a439,saturday,51,leisure,work,0
62935a45-0cf4-4722-ada4-26103380e24a,saturday,51,leisure,shopping,0.11904761904761904
2433f2b5-3468-434c-ae08-b709b77cace6,saturday,51,leisure,leisure,0.11904761904761904
1c3b6901-0af9-490e-b0b1-be4b9b1c5bfb,saturday,51,leisure,other,0.047619047619047616
d8e9a80c-75f5-4336-8ac3-4664a69f7fe9,saturday,51,other,home,0.3448275862068966
3071054d-a0e6-4344-a35b-a7ffd3089c3a,saturday,51,other,work,0
aa46076a-1990-4e36-8fdd-9ad497eb0f59,saturday,51,other,shopping,0.2413793103448276
b1193aab-6491-450c-b263-f2b0a95c31b3,saturday,51,other,leisure,0.13793103448275862
b87b5891-4782-4e54-910f-f7819947e1f9,saturday,51,other,other,0.27586206896551724
1c255a16-6da1-46b1-98aa-e15604d24778,saturday,52,home,home,0.005747126436781609
13b04741-f376-4857-b272-592f89ca49dd,saturday,52,home,work,0.04789272030651341
494c21dc-a1f9-4dd3-8eb7-b77bd9961115,saturday,52,home,shopping,0.5019157088122606
1ba2ef6f-3638-4ca6-b241-57f9646bbab1,saturday,52,home,leisure,0.31226053639846746
7bb75981-c1d6-4375-9254-6360478b8db9,saturday,52,home,other,0.13218390804597702
b034161c-3731-4588-9b0b-80baec28f0ae,saturday,52,work,home,0.7625
9d7bab1c-ade3-48ff-af42-cd79fa2590e3,saturday,52,work,work,0.05
2aca476c-e185-4b89-b710-8dc3d4a406b2,saturday,52,work,shopping,0.1375
f53772e0-3046-481a-b8e5-a37b720554ba,saturday,52,work,leisure,0.025
6dc6f565-ea5f-4979-8a07-149376834c39,saturday,52,work,other,0.025
0a7de59f-e3e0-4ea9-be28-b7c9a9291f4d,saturday,52,shopping,home,0.6844547563805105
ac312bcb-50ff-4eea-b61d-402dd3b0db3b,saturday,52,shopping,work,0.0069605568445475635
490b266d-1e3e-491b-a69b-ec21003571fe,saturday,52,shopping,shopping,0.25986078886310904
6ea9d7de-15f2-4fc8-84d6-346dcf0bd686,saturday,52,shopping,leisure,0.03248259860788863
d120af00-cbc3-4708-966a-4da421defaa3,saturday,52,shopping,other,0.016241299303944315
766951bb-b629-4e91-b43c-89d81da22239,saturday,52,leisure,home,0.5701754385964912
3592e82f-a850-4cc6-9d3c-0f2e52b6cfa2,saturday,52,leisure,work,0.008771929824561403
c648fcdc-234e-4912-a802-04e125e53e8d,saturday,52,leisure,shopping,0.16666666666666666
15e48a8d-5d62-455d-ad60-b0f32c2f990c,saturday,52,leisure,leisure,0.23684210526315788
f7893762-7ee7-4082-876b-8a3c6976647c,saturday,52,leisure,other,0.017543859649122806
333353cf-044c-4ceb-b2cb-20e36a18d041,saturday,52,other,home,0.5507246376811594
85e42751-eb71-4d7d-83c0-58bc00e0d6aa,saturday,52,other,work,0.014492753623188406
3284fad6-2a1a-4f71-93a2-4ac79ebb6645,saturday,52,other,shopping,0.13043478260869565
2acf25c4-424c-4c5e-a549-a75ade94dfc5,saturday,52,other,leisure,0.11594202898550725
04ac4f18-ce63-47a6-acf6-177a8aa7da6d,saturday,52,other,other,0.18840579710144928
4e82bcbb-a43d-4524-8f0f-ce20225ac8a3,saturday,53,home,home,0.01818181818181818
7ac1a21d-dfe2-4633-bfc8-23b002c8bfb5,saturday,53,home,work,0.024242424242424242
ca3381f5-76b9-4b85-b4e6-50cf756fc691,saturday,53,home,shopping,0.44242424242424244
0446367b-c97d-4e15-be6d-7107145e2989,saturday,53,home,leisure,0.3696969696969697
75fc5f3d-df5b-4db9-9c56-fa5d2cbebf71,saturday,53,home,other,0.14545454545454545
70f6c438-1365-44f0-a3a5-6b8e6c3abe48,saturday,53,work,home,0.8888888888888888
8ac568ed-6dee-458e-bc76-9a79d578f75f,saturday,53,work,work,0.05555555555555555
bcb407a6-b954-420e-bebb-d1e14208f768,saturday,53,work,shopping,0
49d8828b-f4fa-4833-98d5-d7964e0f9482,saturday,53,work,leisure,0.05555555555555555
84358a80-3e07-498c-8b40-eeccbde358cc,saturday,53,work,other,0
4b3f80d5-3c61-45c3-b81d-8ffe5a7aac66,saturday,53,shopping,home,0.7171717171717171
35e22c90-e2da-4e9a-abf6-a3b459980b30,saturday,53,shopping,work,0.010101010101010102
5245e745-9531-40cb-8509-9620afabcfe9,saturday,53,shopping,shopping,0.19696969696969696
7935bf4b-e5c6-4f73-9882-b09b4fcb7f76,saturday,53,shopping,leisure,0.045454545454545456
3cddd897-93f0-4e4e-b6b7-9d6d19cb950f,saturday,53,shopping,other,0.030303030303030304
28f9e63d-8a72-459b-a18d-d934a2c28285,saturday,53,leisure,home,0.6190476190476191
81e8acae-4915-4090-b605-308b3bae58f0,saturday,53,leisure,work,0
32af2bb5-e26a-427c-bc36-70403e89c456,saturday,53,leisure,shopping,0.15873015873015872
24ad2ecc-22a0-45dc-b4ea-c8fa6431de6d,saturday,53,leisure,leisure,0.19047619047619047
e7704e5f-1eec-4d65-9d35-7ed4ad3bddaf,saturday,53,leisure,other,0.031746031746031744
b4705236-d27a-4810-83eb-b43187cf203f,saturday,53,other,home,0.38461538461538464
0a2fbf45-59a8-466a-b004-3dabd377a85d,saturday,53,other,work,0.02564102564102564
3b3d8a87-8a9a-4112-bb4d-846b74ed0244,saturday,53,other,shopping,0.07692307692307693
d610aeea-e8df-458f-8f48-97bc2ebd47fd,saturday,53,other,leisure,0.2564102564102564
f8fac300-b5d1-4a78-9494-bfb01c7d28e8,saturday,53,other,other,0.2564102564102564
48bb45f8-1d8e-4288-9656-fd2f9f050eb5,saturday,54,home,home,0.010958904109589041
2bcce4ec-3fd7-4ed7-b179-2583b2bf62cd,saturday,54,home,work,0.021917808219178082
942473f8-616c-47f2-9c06-dc3ebf8abd19,saturday,54,home,shopping,0.5205479452054794
9461fc2c-daf9-4887-a2a8-e0554d7a32c8,saturday,54,home,leisure,0.32054794520547947
5d6c95f0-0a18-498c-bd22-2b9129cc441d,saturday,54,home,other,0.12602739726027398
82abc123-c37b-4ae7-a338-cd0957821801,saturday,54,work,home,0.8
9defc6eb-689e-4988-9282-f878e21ee947,saturday,54,work,work,0.03333333333333333
9c8e03a5-289e-4342-b676-ecd217963a12,saturday,54,work,shopping,0.13333333333333333
fbae290a-2015-437d-934e-9b441bcc7708,saturday,54,work,leisure,0.03333333333333333
5eeb8d23-fd32-48b4-b186-aa478750634c,saturday,54,work,other,0
b7737b02-fc4c-4d1d-9572-59e294fa9492,saturday,54,shopping,home,0.6344086021505376
63460e66-058d-46ba-9d8b-dd6b878a0c38,saturday,54,shopping,work,0
c280d84d-2508-4bbc-be42-4c61e82835ba,saturday,54,shopping,shopping,0.26881720430107525
bca1dd63-026c-47d8-9801-86e9e7daa06c,saturday,54,shopping,leisure,0.07168458781362007
245711bf-dacf-4083-8f1a-abb10e777e0c,saturday,54,shopping,other,0.025089605734767026
4f18f287-a49d-46a4-99f1-24b57a53adde,saturday,54,leisure,home,0.5982905982905983
55f8161b-4402-4207-a76f-82d7270f4a64,saturday,54,leisure,work,0
b762f730-05db-4926-93f7-e770e0a206eb,saturday,54,leisure,shopping,0.13675213675213677
b9f4b21e-251a-40c0-88cf-e4f37ea03ff3,saturday,54,leisure,leisure,0.21367521367521367
9589d712-e744-4490-9034-0378da634d8e,saturday,54,leisure,other,0.05128205128205128
149badc7-efd1-48c8-8118-f187ddf87c77,saturday,54,other,home,0.6428571428571429
d25b05e4-b4a8-4247-8ad1-fe4a236ed696,saturday,54,other,work,0.05357142857142857
4740a471-68c4-4831-a367-d25a78913d74,saturday,54,other,shopping,0.08928571428571429
3c260d5c-9d7b-43fb-bf00-35e3554b538b,saturday,54,other,leisure,0.03571428571428571
eaa79eea-e7f6-4265-8273-1f9c3760b5a6,saturday,54,other,other,0.17857142857142858
90a7c1f1-4e4c-4a49-9e09-e1b65a0d1890,saturday,55,home,home,0.006896551724137931
b3412904-ce1d-4615-b48a-9be29e3a9df2,saturday,55,home,work,0.034482758620689655
374f2f47-80ac-443c-9f9a-f9d12e1f6e29,saturday,55,home,shopping,0.3793103448275862
e68d909c-f74e-4acb-a27d-a239ad6952a7,saturday,55,home,leisure,0.4206896551724138
55a83396-aa65-4da5-a373-c74c61119c29,saturday,55,home,other,0.15862068965517243
a5139c25-72d9-4d28-90b6-7245b36c33fd,saturday,55,work,home,0.9375
f757affa-2456-4ff9-bfb8-17840c40538d,saturday,55,work,work,0
51802c9b-c2da-4bd2-a970-49d049d25be9,saturday,55,work,shopping,0.0625
86bcfe4f-2371-42e9-a2d2-d0f628f9827c,saturday,55,work,leisure,0
6bf8809b-2649-43f7-a7db-ad6364a7caf8,saturday,55,work,other,0
87309497-505b-4b8c-a2eb-0d82902d881d,saturday,55,shopping,home,0.643979057591623
7dc185e1-1ca9-451d-82ad-6c9a05286d47,saturday,55,shopping,work,0
df085691-6937-4b8f-937c-433cd60bb116,saturday,55,shopping,shopping,0.25654450261780104
50d8c173-dc13-44d0-9329-db2d832c1cca,saturday,55,shopping,leisure,0.07329842931937172
8e869b47-179d-4d1e-9044-1d2c57add758,saturday,55,shopping,other,0.02617801047120419
f212ca92-6fa2-433e-bcaa-7b9c3f5e6406,saturday,55,leisure,home,0.6595744680851063
08c17061-2a00-4bd4-9a38-526b099f982e,saturday,55,leisure,work,0
8ab61201-afca-42f9-9989-19fd73bfe312,saturday,55,leisure,shopping,0.10638297872340426
d00eee2b-5449-4754-9cfe-0b9a5079b869,saturday,55,leisure,leisure,0.19148936170212766
e98bea3c-c677-417b-9f78-6988e04af147,saturday,55,leisure,other,0.0425531914893617
e8e3c1e6-a90e-4969-90f7-c411426a45e9,saturday,55,other,home,0.5789473684210527
a6c05660-adcd-4fc7-bbd3-8a94e3f73e4d,saturday,55,other,work,0
4f4d6d28-9e78-488c-b7ec-05bb7bab7559,saturday,55,other,shopping,0.02631578947368421
f35bb08d-2686-4c1b-b6fc-74abd2b95f92,saturday,55,other,leisure,0.13157894736842105
4cf95309-792b-4ac0-9f5c-dde6ed15b274,saturday,55,other,other,0.2631578947368421
73dd837d-38b6-4a76-a08a-fbe7848cdab1,saturday,56,home,home,0.0121765601217656
7ddcb732-f343-454f-947e-34b848428292,saturday,56,home,work,0.015220700152207
af774979-9c94-433c-bcf9-2b805aa9de02,saturday,56,home,shopping,0.4657534246575342
d8cfd1e9-81c6-48b9-b80e-1a5d20520604,saturday,56,home,leisure,0.3972602739726027
766e5f63-0282-4117-b327-3e3845bb7493,saturday,56,home,other,0.1095890410958904
3235c1be-71b7-4a2c-9517-b58eb8b02504,saturday,56,work,home,0.7792207792207793
09e01dd1-d2b5-4d4e-b083-bbd7b3075708,saturday,56,work,work,0.025974025974025976
1db75b52-2566-44a2-a256-eb96ba2c6e3e,saturday,56,work,shopping,0.14285714285714285
5000ce95-3aed-4c41-baa0-091280945d5b,saturday,56,work,leisure,0.05194805194805195
6463d8fd-10fd-4308-8b08-17e55ca1eb29,saturday,56,work,other,0
9fba992d-f0c5-48ff-91fa-931428429d96,saturday,56,shopping,home,0.6090651558073654
04282930-c6f6-4c38-bbcd-cb7e77e7e7a2,saturday,56,shopping,work,0.0056657223796034
607e842e-0bf0-49aa-a8a7-ced368693c78,saturday,56,shopping,shopping,0.2776203966005666
7b752cce-ec33-41c6-8ba4-59dabbe5d2f1,saturday,56,shopping,leisure,0.0821529745042493
acdc49fa-39ee-4348-a97d-ba925a7e11e6,saturday,56,shopping,other,0.025495750708215296
